word,instance
ask.v.bnc,00000969
ask.v.bnc,00001159
ask.v.bnc,00001659
ask.v.bnc,00001769
ask.v.bnc,00002089
ask.v.bnc,00002174
ask.v.bnc,00002210
ask.v.bnc,00002236
ask.v.bnc,00002311
ask.v.bnc,00002579
ask.v.bnc,00002773
ask.v.bnc,00002801
ask.v.bnc,00002866
ask.v.bnc,00003502
ask.v.bnc,00003637
ask.v.bnc,00004046
ask.v.bnc,00004260
ask.v.bnc,00004349
ask.v.bnc,00004507
ask.v.bnc,00004595
ask.v.bnc,00004946
ask.v.bnc,00005711
ask.v.bnc,00005850
ask.v.bnc,00005862
ask.v.bnc,00005874
ask.v.bnc,00006523
ask.v.bnc,00006991
ask.v.bnc,00006994
ask.v.bnc,00006996
ask.v.bnc,00007001
ask.v.bnc,00007049
ask.v.bnc,00007106
ask.v.bnc,00007238
ask.v.bnc,00007329
ask.v.bnc,00007961
ask.v.bnc,00008719
ask.v.bnc,00008747
ask.v.bnc,00009138
ask.v.bnc,00009151
ask.v.bnc,00009227
ask.v.bnc,00009228
ask.v.bnc,00009310
ask.v.bnc,00009857
ask.v.bnc,00010027
ask.v.bnc,00010068
ask.v.bnc,00010290
ask.v.bnc,00010344
ask.v.bnc,00010390
ask.v.bnc,00010779
ask.v.bnc,00011076
ask.v.bnc,00011239
ask.v.bnc,00011293
ask.v.bnc,00011417
ask.v.bnc,00011980
ask.v.bnc,00012021
ask.v.bnc,00012148
ask.v.bnc,00012304
ask.v.bnc,00012316
ask.v.bnc,00012619
ask.v.bnc,00012627
ask.v.bnc,00012653
ask.v.bnc,00012662
ask.v.bnc,00012672
ask.v.bnc,00012714
ask.v.bnc,00013445
ask.v.bnc,00013584
ask.v.bnc,00013650
ask.v.bnc,00014097
ask.v.bnc,00014150
ask.v.bnc,00014196
ask.v.bnc,00014201
ask.v.bnc,00014474
ask.v.bnc,00014478
ask.v.bnc,00015227
ask.v.bnc,00015252
ask.v.bnc,00015376
ask.v.bnc,00015714
ask.v.bnc,00015726
ask.v.bnc,00015770
ask.v.bnc,00015840
ask.v.bnc,00016000
ask.v.bnc,00016062
ask.v.bnc,00016201
ask.v.bnc,00016250
ask.v.bnc,00016284
ask.v.bnc,00016285
ask.v.bnc,00016363
ask.v.bnc,00016391
ask.v.bnc,00016643
ask.v.bnc,00016857
ask.v.bnc,00016994
ask.v.bnc,00017357
ask.v.bnc,00017400
ask.v.bnc,00017414
ask.v.bnc,00017472
ask.v.bnc,00017478
ask.v.bnc,00017527
ask.v.bnc,00017603
ask.v.bnc,00017674
ask.v.bnc,00017742
ask.v.bnc,00017909
ask.v.bnc,00017989
ask.v.bnc,00018094
ask.v.bnc,00018603
ask.v.bnc,00019244
ask.v.bnc,00019273
ask.v.bnc,00019339
ask.v.bnc,00019378
ask.v.bnc,00019388
ask.v.bnc,00019417
ask.v.bnc,00019554
ask.v.bnc,00019599
ask.v.bnc,00019625
ask.v.bnc,00019699
ask.v.bnc,00019700
ask.v.bnc,00019726
ask.v.bnc,00020081
ask.v.bnc,00020106
ask.v.bnc,00020166
ask.v.bnc,00020255
ask.v.bnc,00020263
ask.v.bnc,00020437
ask.v.bnc,00020473
ask.v.bnc,00020505
ask.v.bnc,00020558
ask.v.bnc,00020609
ask.v.bnc,00020652
ask.v.bnc,00020733
ask.v.bnc,00020932
ask.v.bnc,00021047
ask.v.bnc,00021111
ask.v.bnc,00021314
ask.v.bnc,00021371
ask.v.bnc,00021459
ask.v.bnc,00021471
ask.v.bnc,00021502
ask.v.bnc,00021506
ask.v.bnc,00021522
ask.v.bnc,00021536
ask.v.bnc,00021558
ask.v.bnc,00021780
ask.v.bnc,00021812
ask.v.bnc,00021824
ask.v.bnc,00021844
ask.v.bnc,00021857
ask.v.bnc,00021943
ask.v.bnc,00022041
ask.v.bnc,00022137
ask.v.bnc,00022142
ask.v.bnc,00022188
ask.v.bnc,00022203
ask.v.bnc,00022207
ask.v.bnc,00022239
ask.v.bnc,00022253
ask.v.bnc,00022272
ask.v.bnc,00022330
ask.v.bnc,00022335
ask.v.bnc,00022343
ask.v.bnc,00022856
ask.v.bnc,00022879
ask.v.bnc,00022883
ask.v.bnc,00024312
ask.v.bnc,00024507
ask.v.bnc,00025319
ask.v.bnc,00025333
ask.v.bnc,00025498
ask.v.bnc,00025581
ask.v.bnc,00025693
ask.v.bnc,00025880
ask.v.bnc,00026697
ask.v.bnc,00026718
ask.v.bnc,00027108
ask.v.bnc,00027207
ask.v.bnc,00027372
ask.v.bnc,00027374
ask.v.bnc,00027632
ask.v.bnc,00027831
ask.v.bnc,00028003
ask.v.bnc,00028134
ask.v.bnc,00028165
ask.v.bnc,00028201
ask.v.bnc,00028203
ask.v.bnc,00028302
ask.v.bnc,00028369
ask.v.bnc,00028427
ask.v.bnc,00028466
ask.v.bnc,00028483
ask.v.bnc,00028521
ask.v.bnc,00028617
ask.v.bnc,00028831
ask.v.bnc,00028915
ask.v.bnc,00029089
ask.v.bnc,00029237
ask.v.bnc,00029296
ask.v.bnc,00029394
ask.v.bnc,00029514
ask.v.bnc,00029517
ask.v.bnc,00029543
ask.v.bnc,00029586
ask.v.bnc,00029736
ask.v.bnc,00029737
ask.v.bnc,00029778
ask.v.bnc,00030075
ask.v.bnc,00030526
ask.v.bnc,00031111
ask.v.bnc,00031663
ask.v.bnc,00031679
ask.v.bnc,00031761
ask.v.bnc,00031780
ask.v.bnc,00031824
ask.v.bnc,00032470
ask.v.bnc,00032564
ask.v.bnc,00033160
ask.v.bnc,00035513
ask.v.bnc,00035889
ask.v.bnc,00035911
ask.v.bnc,00035966
ask.v.bnc,00036032
ask.v.bnc,00036050
ask.v.bnc,00036090
ask.v.bnc,00036091
ask.v.bnc,00036095
ask.v.bnc,00036389
ask.v.bnc,00036423
ask.v.bnc,00036446
ask.v.bnc,00036828
ask.v.bnc,00036847
ask.v.bnc,00036863
ask.v.bnc,00036871
ask.v.bnc,00037208
ask.v.bnc,00037268
ask.v.bnc,00037296
ask.v.bnc,00037332
ask.v.bnc,00037377
ask.v.bnc,00037552
ask.v.bnc,00037877
ask.v.bnc,00037933
ask.v.bnc,00038105
ask.v.bnc,00038219
ask.v.bnc,00038257
ask.v.bnc,00038307
ask.v.bnc,00038365
ask.v.bnc,00038405
ask.v.bnc,00038542
ask.v.bnc,00038729
ask.v.bnc,00039529
ask.v.bnc,00039895
ask.v.bnc,00039981
ask.v.bnc,00040287
ask.v.bnc,00040434
ask.v.bnc,00040457
ask.v.bnc,00040557
atmosphere.n.bnc,00002330
atmosphere.n.bnc,00002376
atmosphere.n.bnc,00002573
atmosphere.n.bnc,00005654
atmosphere.n.bnc,00006500
atmosphere.n.bnc,00007204
atmosphere.n.bnc,00007649
atmosphere.n.bnc,00008451
atmosphere.n.bnc,00012198
atmosphere.n.bnc,00013097
atmosphere.n.bnc,00013101
atmosphere.n.bnc,00013102
atmosphere.n.bnc,00013133
atmosphere.n.bnc,00013148
atmosphere.n.bnc,00013338
atmosphere.n.bnc,00018235
atmosphere.n.bnc,00019843
atmosphere.n.bnc,00021839
atmosphere.n.bnc,00022085
atmosphere.n.bnc,00031822
atmosphere.n.bnc,00034572
atmosphere.n.bnc,00035512
atmosphere.n.bnc,00036218
atmosphere.n.bnc,00036501
atmosphere.n.bnc,00038488
atmosphere.n.bnc,00041796
atmosphere.n.bnc,00041834
atmosphere.n.bnc,00041993
atmosphere.n.bnc,00047259
atmosphere.n.bnc,00048529
atmosphere.n.bnc,00055387
atmosphere.n.bnc,00055765
atmosphere.n.bnc,00056193
atmosphere.n.bnc,00056286
atmosphere.n.bnc,00056328
atmosphere.n.bnc,00056400
atmosphere.n.bnc,00056412
atmosphere.n.bnc,00056826
atmosphere.n.bnc,00056978
atmosphere.n.bnc,00057084
atmosphere.n.bnc,00057129
atmosphere.n.bnc,00057133
atmosphere.n.bnc,00057382
atmosphere.n.bnc,00057536
atmosphere.n.bnc,00057632
atmosphere.n.bnc,00057654
atmosphere.n.bnc,00058202
atmosphere.n.bnc,00059862
atmosphere.n.bnc,00066483
atmosphere.n.bnc,00070799
atmosphere.n.bnc,00071999
atmosphere.n.bnc,00073306
atmosphere.n.bnc,00073507
atmosphere.n.bnc,00073993
atmosphere.n.bnc,00074324
atmosphere.n.bnc,00076628
atmosphere.n.bnc,00078351
atmosphere.n.bnc,00081337
atmosphere.n.bnc,00082476
atmosphere.n.bnc,00083498
atmosphere.n.bnc,00083667
atmosphere.n.bnc,00083690
atmosphere.n.bnc,00086813
atmosphere.n.bnc,00091034
atmosphere.n.bnc,00092260
atmosphere.n.bnc,00092830
atmosphere.n.bnc,00093330
atmosphere.n.bnc,00096901
atmosphere.n.bnc,00099741
atmosphere.n.bnc,00100373
atmosphere.n.bnc,00101019
atmosphere.n.bnc,00101783
atmosphere.n.bnc,00102317
atmosphere.n.bnc,00102661
atmosphere.n.bnc,00104022
atmosphere.n.bnc,00104458
atmosphere.n.bnc,00106555
atmosphere.n.bnc,00107221
atmosphere.n.bnc,00107225
atmosphere.n.bnc,00109157
atmosphere.n.bnc,00109414
atmosphere.n.bnc,00114155
atmosphere.n.bnc,00114848
atmosphere.n.bnc,00117497
atmosphere.n.bnc,00117697
atmosphere.n.bnc,00119009
atmosphere.n.bnc,00119780
atmosphere.n.bnc,00128316
atmosphere.n.bnc,00128464
atmosphere.n.bnc,00132054
atmosphere.n.bnc,00132260
atmosphere.n.bnc,00134010
atmosphere.n.bnc,00134015
atmosphere.n.bnc,00135002
atmosphere.n.bnc,00137754
atmosphere.n.bnc,00138490
atmosphere.n.bnc,00139510
atmosphere.n.bnc,00139978
atmosphere.n.bnc,00143634
atmosphere.n.bnc,00145106
atmosphere.n.bnc,00146289
atmosphere.n.bnc,00147803
atmosphere.n.bnc,00148602
atmosphere.n.bnc,00150614
atmosphere.n.bnc,00150772
atmosphere.n.bnc,00154637
atmosphere.n.bnc,00156049
atmosphere.n.bnc,00156417
atmosphere.n.bnc,00157294
atmosphere.n.bnc,00157502
atmosphere.n.bnc,00157674
atmosphere.n.bnc,00158272
atmosphere.n.bnc,00167744
atmosphere.n.bnc,00168615
atmosphere.n.bnc,00168787
atmosphere.n.bnc,00168794
atmosphere.n.bnc,00168805
atmosphere.n.bnc,00169122
atmosphere.n.bnc,00169575
atmosphere.n.bnc,00169809
atmosphere.n.bnc,00179198
atmosphere.n.bnc,00186463
atmosphere.n.bnc,00187584
atmosphere.n.bnc,00187614
atmosphere.n.bnc,00187713
atmosphere.n.bnc,00187715
atmosphere.n.bnc,00187721
atmosphere.n.bnc,00188707
atmosphere.n.bnc,00191420
atmosphere.n.bnc,00193995
atmosphere.n.bnc,00194180
atmosphere.n.bnc,00194630
atmosphere.n.bnc,00197022
atmosphere.n.bnc,00198372
atmosphere.n.bnc,00198444
atmosphere.n.bnc,00198485
atmosphere.n.bnc,00200392
atmosphere.n.bnc,00200926
atmosphere.n.bnc,00200939
atmosphere.n.bnc,00201639
atmosphere.n.bnc,00201645
atmosphere.n.bnc,00205707
atmosphere.n.bnc,00205933
atmosphere.n.bnc,00205965
atmosphere.n.bnc,00215315
atmosphere.n.bnc,00217114
atmosphere.n.bnc,00217525
atmosphere.n.bnc,00217620
atmosphere.n.bnc,00219123
atmosphere.n.bnc,00222566
atmosphere.n.bnc,00223147
atmosphere.n.bnc,00225201
atmosphere.n.bnc,00225207
atmosphere.n.bnc,00225213
atmosphere.n.bnc,00225329
atmosphere.n.bnc,00232626
atmosphere.n.bnc,00235985
atmosphere.n.bnc,00237226
atmosphere.n.bnc,00237263
atmosphere.n.bnc,00243213
atmosphere.n.bnc,00249238
atmosphere.n.bnc,00002330
atmosphere.n.bnc,00002376
atmosphere.n.bnc,00002573
atmosphere.n.bnc,00005654
atmosphere.n.bnc,00006500
atmosphere.n.bnc,00007204
atmosphere.n.bnc,00007649
atmosphere.n.bnc,00008451
atmosphere.n.bnc,00012198
atmosphere.n.bnc,00013097
atmosphere.n.bnc,00013101
atmosphere.n.bnc,00013102
atmosphere.n.bnc,00013133
atmosphere.n.bnc,00013148
atmosphere.n.bnc,00013338
atmosphere.n.bnc,00018235
atmosphere.n.bnc,00019843
atmosphere.n.bnc,00021839
atmosphere.n.bnc,00022085
atmosphere.n.bnc,00031822
atmosphere.n.bnc,00034572
atmosphere.n.bnc,00035512
atmosphere.n.bnc,00036218
atmosphere.n.bnc,00036501
atmosphere.n.bnc,00038488
atmosphere.n.bnc,00041796
atmosphere.n.bnc,00041834
atmosphere.n.bnc,00041993
atmosphere.n.bnc,00047259
atmosphere.n.bnc,00048529
atmosphere.n.bnc,00055387
atmosphere.n.bnc,00055765
atmosphere.n.bnc,00056193
atmosphere.n.bnc,00056286
atmosphere.n.bnc,00056328
atmosphere.n.bnc,00056400
atmosphere.n.bnc,00056412
atmosphere.n.bnc,00056826
atmosphere.n.bnc,00056978
atmosphere.n.bnc,00057084
atmosphere.n.bnc,00057129
atmosphere.n.bnc,00057133
atmosphere.n.bnc,00057382
atmosphere.n.bnc,00057536
atmosphere.n.bnc,00057632
atmosphere.n.bnc,00057654
atmosphere.n.bnc,00058202
atmosphere.n.bnc,00059862
atmosphere.n.bnc,00066483
atmosphere.n.bnc,00070799
atmosphere.n.bnc,00071999
atmosphere.n.bnc,00073306
atmosphere.n.bnc,00073507
atmosphere.n.bnc,00073993
atmosphere.n.bnc,00074324
atmosphere.n.bnc,00076628
atmosphere.n.bnc,00078351
atmosphere.n.bnc,00081337
atmosphere.n.bnc,00082476
atmosphere.n.bnc,00083498
atmosphere.n.bnc,00083667
atmosphere.n.bnc,00083690
atmosphere.n.bnc,00086813
atmosphere.n.bnc,00091034
atmosphere.n.bnc,00092260
atmosphere.n.bnc,00092830
atmosphere.n.bnc,00093330
atmosphere.n.bnc,00096901
atmosphere.n.bnc,00099741
atmosphere.n.bnc,00100373
atmosphere.n.bnc,00101019
atmosphere.n.bnc,00101783
atmosphere.n.bnc,00102317
atmosphere.n.bnc,00102661
atmosphere.n.bnc,00104022
atmosphere.n.bnc,00104458
atmosphere.n.bnc,00106555
atmosphere.n.bnc,00107221
atmosphere.n.bnc,00107225
atmosphere.n.bnc,00109157
atmosphere.n.bnc,00109414
atmosphere.n.bnc,00114155
atmosphere.n.bnc,00114848
atmosphere.n.bnc,00117497
atmosphere.n.bnc,00117697
atmosphere.n.bnc,00119009
atmosphere.n.bnc,00119780
atmosphere.n.bnc,00128316
atmosphere.n.bnc,00128464
atmosphere.n.bnc,00132054
atmosphere.n.bnc,00132260
atmosphere.n.bnc,00134010
atmosphere.n.bnc,00134015
atmosphere.n.bnc,00135002
atmosphere.n.bnc,00137754
atmosphere.n.bnc,00138490
atmosphere.n.bnc,00139510
atmosphere.n.bnc,00139978
atmosphere.n.bnc,00143634
atmosphere.n.bnc,00145106
atmosphere.n.bnc,00146289
atmosphere.n.bnc,00147803
atmosphere.n.bnc,00148602
atmosphere.n.bnc,00150614
atmosphere.n.bnc,00150772
atmosphere.n.bnc,00154637
atmosphere.n.bnc,00156049
atmosphere.n.bnc,00156417
atmosphere.n.bnc,00157294
atmosphere.n.bnc,00157502
atmosphere.n.bnc,00157674
atmosphere.n.bnc,00158272
atmosphere.n.bnc,00167744
atmosphere.n.bnc,00168615
atmosphere.n.bnc,00168787
atmosphere.n.bnc,00168794
atmosphere.n.bnc,00168805
atmosphere.n.bnc,00169122
atmosphere.n.bnc,00169575
atmosphere.n.bnc,00169809
atmosphere.n.bnc,00179198
atmosphere.n.bnc,00186463
atmosphere.n.bnc,00187584
atmosphere.n.bnc,00187614
atmosphere.n.bnc,00187713
atmosphere.n.bnc,00187715
atmosphere.n.bnc,00187721
atmosphere.n.bnc,00188707
atmosphere.n.bnc,00191420
atmosphere.n.bnc,00193995
atmosphere.n.bnc,00194180
atmosphere.n.bnc,00194630
atmosphere.n.bnc,00197022
atmosphere.n.bnc,00198372
atmosphere.n.bnc,00198444
atmosphere.n.bnc,00198485
atmosphere.n.bnc,00200392
atmosphere.n.bnc,00200926
atmosphere.n.bnc,00200939
atmosphere.n.bnc,00201639
atmosphere.n.bnc,00201645
atmosphere.n.bnc,00205707
atmosphere.n.bnc,00205933
atmosphere.n.bnc,00205965
atmosphere.n.bnc,00215315
atmosphere.n.bnc,00217114
atmosphere.n.bnc,00217525
atmosphere.n.bnc,00217620
atmosphere.n.bnc,00219123
atmosphere.n.bnc,00222566
atmosphere.n.bnc,00223147
atmosphere.n.bnc,00225201
atmosphere.n.bnc,00225207
atmosphere.n.bnc,00225213
atmosphere.n.bnc,00225329
atmosphere.n.bnc,00232626
atmosphere.n.bnc,00235985
atmosphere.n.bnc,00237226
atmosphere.n.bnc,00237263
atmosphere.n.bnc,00243213
atmosphere.n.bnc,00249238
audience.n.bnc,00001583
audience.n.bnc,00001616
audience.n.bnc,00002958
audience.n.bnc,00002960
audience.n.bnc,00003132
audience.n.bnc,00003450
audience.n.bnc,00003466
audience.n.bnc,00005652
audience.n.bnc,00005653
audience.n.bnc,00005722
audience.n.bnc,00006206
audience.n.bnc,00007031
audience.n.bnc,00007032
audience.n.bnc,00007070
audience.n.bnc,00007189
audience.n.bnc,00007192
audience.n.bnc,00008045
audience.n.bnc,00013464
audience.n.bnc,00015983
audience.n.bnc,00016545
audience.n.bnc,00018321
audience.n.bnc,00018337
audience.n.bnc,00018373
audience.n.bnc,00018407
audience.n.bnc,00018426
audience.n.bnc,00018602
audience.n.bnc,00018613
audience.n.bnc,00018831
audience.n.bnc,00036979
audience.n.bnc,00041473
audience.n.bnc,00055742
audience.n.bnc,00055788
audience.n.bnc,00055790
audience.n.bnc,00055836
audience.n.bnc,00055920
audience.n.bnc,00055949
audience.n.bnc,00056027
audience.n.bnc,00056080
audience.n.bnc,00056127
audience.n.bnc,00056178
audience.n.bnc,00056207
audience.n.bnc,00056234
audience.n.bnc,00056239
audience.n.bnc,00056255
audience.n.bnc,00056330
audience.n.bnc,00056331
audience.n.bnc,00056346
audience.n.bnc,00056352
audience.n.bnc,00056354
audience.n.bnc,00056359
audience.n.bnc,00056401
audience.n.bnc,00056412
audience.n.bnc,00056420
audience.n.bnc,00056430
audience.n.bnc,00056516
audience.n.bnc,00056526
audience.n.bnc,00056621
audience.n.bnc,00056695
audience.n.bnc,00056696
audience.n.bnc,00056701
audience.n.bnc,00056714
audience.n.bnc,00056736
audience.n.bnc,00056759
audience.n.bnc,00056771
audience.n.bnc,00056774
audience.n.bnc,00056792
audience.n.bnc,00056794
audience.n.bnc,00056871
audience.n.bnc,00056872
audience.n.bnc,00056883
audience.n.bnc,00056967
audience.n.bnc,00057080
audience.n.bnc,00057149
audience.n.bnc,00057150
audience.n.bnc,00057300
audience.n.bnc,00057341
audience.n.bnc,00057429
audience.n.bnc,00057432
audience.n.bnc,00057515
audience.n.bnc,00057530
audience.n.bnc,00057557
audience.n.bnc,00057568
audience.n.bnc,00057581
audience.n.bnc,00057608
audience.n.bnc,00057610
audience.n.bnc,00057696
audience.n.bnc,00057697
audience.n.bnc,00058082
audience.n.bnc,00058345
audience.n.bnc,00065787
audience.n.bnc,00068434
audience.n.bnc,00069250
audience.n.bnc,00071941
audience.n.bnc,00071996
audience.n.bnc,00071999
audience.n.bnc,00072002
audience.n.bnc,00072213
audience.n.bnc,00073599
audience.n.bnc,00073607
audience.n.bnc,00074505
audience.n.bnc,00074513
audience.n.bnc,00074514
audience.n.bnc,00075309
audience.n.bnc,00075544
audience.n.bnc,00078962
audience.n.bnc,00079356
audience.n.bnc,00079912
audience.n.bnc,00081787
audience.n.bnc,00082290
audience.n.bnc,00082353
audience.n.bnc,00082642
audience.n.bnc,00082968
audience.n.bnc,00082969
audience.n.bnc,00083205
audience.n.bnc,00083544
audience.n.bnc,00083636
audience.n.bnc,00083651
audience.n.bnc,00083686
audience.n.bnc,00085772
audience.n.bnc,00086798
audience.n.bnc,00087313
audience.n.bnc,00087550
audience.n.bnc,00087733
audience.n.bnc,00088452
audience.n.bnc,00089262
audience.n.bnc,00090798
audience.n.bnc,00090815
audience.n.bnc,00091157
audience.n.bnc,00091225
audience.n.bnc,00091299
audience.n.bnc,00091302
audience.n.bnc,00091303
audience.n.bnc,00091304
audience.n.bnc,00091307
audience.n.bnc,00091331
audience.n.bnc,00091382
audience.n.bnc,00093574
audience.n.bnc,00093620
audience.n.bnc,00095528
audience.n.bnc,00095618
audience.n.bnc,00096265
audience.n.bnc,00096955
audience.n.bnc,00096995
audience.n.bnc,00097046
audience.n.bnc,00097063
audience.n.bnc,00097070
audience.n.bnc,00097241
audience.n.bnc,00097271
audience.n.bnc,00097275
audience.n.bnc,00098381
audience.n.bnc,00100457
audience.n.bnc,00100464
audience.n.bnc,00100474
audience.n.bnc,00100478
audience.n.bnc,00100485
audience.n.bnc,00100553
audience.n.bnc,00102940
audience.n.bnc,00103345
audience.n.bnc,00103387
audience.n.bnc,00103552
audience.n.bnc,00104517
audience.n.bnc,00105176
audience.n.bnc,00105358
audience.n.bnc,00105542
audience.n.bnc,00106735
audience.n.bnc,00106742
audience.n.bnc,00107874
audience.n.bnc,00108599
audience.n.bnc,00110172
audience.n.bnc,00110173
audience.n.bnc,00110176
audience.n.bnc,00111716
audience.n.bnc,00111789
audience.n.bnc,00114789
audience.n.bnc,00115465
audience.n.bnc,00115500
audience.n.bnc,00115531
audience.n.bnc,00116759
audience.n.bnc,00116760
audience.n.bnc,00117330
audience.n.bnc,00119963
audience.n.bnc,00121438
audience.n.bnc,00126481
audience.n.bnc,00126494
audience.n.bnc,00126531
audience.n.bnc,00126538
audience.n.bnc,00126659
audience.n.bnc,00127344
audience.n.bnc,00128653
audience.n.bnc,00128815
audience.n.bnc,00129792
audience.n.bnc,00132491
audience.n.bnc,00136110
audience.n.bnc,00136163
audience.n.bnc,00136181
audience.n.bnc,00136283
audience.n.bnc,00136345
audience.n.bnc,00136387
audience.n.bnc,00136837
audience.n.bnc,00137172
audience.n.bnc,00001583
audience.n.bnc,00001616
audience.n.bnc,00002958
audience.n.bnc,00002960
audience.n.bnc,00003132
audience.n.bnc,00003450
audience.n.bnc,00003466
audience.n.bnc,00005652
audience.n.bnc,00005653
audience.n.bnc,00005722
audience.n.bnc,00006206
audience.n.bnc,00007031
audience.n.bnc,00007032
audience.n.bnc,00007070
audience.n.bnc,00007189
audience.n.bnc,00007192
audience.n.bnc,00008045
audience.n.bnc,00013464
audience.n.bnc,00015983
audience.n.bnc,00016545
audience.n.bnc,00018321
audience.n.bnc,00018337
audience.n.bnc,00018373
audience.n.bnc,00018407
audience.n.bnc,00018426
audience.n.bnc,00018602
audience.n.bnc,00018613
audience.n.bnc,00018831
audience.n.bnc,00036979
audience.n.bnc,00041473
audience.n.bnc,00055742
audience.n.bnc,00055788
audience.n.bnc,00055790
audience.n.bnc,00055836
audience.n.bnc,00055920
audience.n.bnc,00055949
audience.n.bnc,00056027
audience.n.bnc,00056080
audience.n.bnc,00056127
audience.n.bnc,00056178
audience.n.bnc,00056207
audience.n.bnc,00056234
audience.n.bnc,00056239
audience.n.bnc,00056255
audience.n.bnc,00056330
audience.n.bnc,00056331
audience.n.bnc,00056346
audience.n.bnc,00056352
audience.n.bnc,00056354
audience.n.bnc,00056359
audience.n.bnc,00056401
audience.n.bnc,00056412
audience.n.bnc,00056420
audience.n.bnc,00056430
audience.n.bnc,00056516
audience.n.bnc,00056526
audience.n.bnc,00056621
audience.n.bnc,00056695
audience.n.bnc,00056696
audience.n.bnc,00056701
audience.n.bnc,00056714
audience.n.bnc,00056736
audience.n.bnc,00056759
audience.n.bnc,00056771
audience.n.bnc,00056774
audience.n.bnc,00056792
audience.n.bnc,00056794
audience.n.bnc,00056871
audience.n.bnc,00056872
audience.n.bnc,00056883
audience.n.bnc,00056967
audience.n.bnc,00057080
audience.n.bnc,00057149
audience.n.bnc,00057150
audience.n.bnc,00057300
audience.n.bnc,00057341
audience.n.bnc,00057429
audience.n.bnc,00057432
audience.n.bnc,00057515
audience.n.bnc,00057530
audience.n.bnc,00057557
audience.n.bnc,00057568
audience.n.bnc,00057581
audience.n.bnc,00057608
audience.n.bnc,00057610
audience.n.bnc,00057696
audience.n.bnc,00057697
audience.n.bnc,00058082
audience.n.bnc,00058345
audience.n.bnc,00065787
audience.n.bnc,00068434
audience.n.bnc,00069250
audience.n.bnc,00071941
audience.n.bnc,00071996
audience.n.bnc,00071999
audience.n.bnc,00072002
audience.n.bnc,00072213
audience.n.bnc,00073599
audience.n.bnc,00073607
audience.n.bnc,00074505
audience.n.bnc,00074513
audience.n.bnc,00074514
audience.n.bnc,00075309
audience.n.bnc,00075544
audience.n.bnc,00078962
audience.n.bnc,00079356
audience.n.bnc,00079912
audience.n.bnc,00081787
audience.n.bnc,00082290
audience.n.bnc,00082353
audience.n.bnc,00082642
audience.n.bnc,00082968
audience.n.bnc,00082969
audience.n.bnc,00083205
audience.n.bnc,00083544
audience.n.bnc,00083636
audience.n.bnc,00083651
audience.n.bnc,00083686
audience.n.bnc,00085772
audience.n.bnc,00086798
audience.n.bnc,00087313
audience.n.bnc,00087550
audience.n.bnc,00087733
audience.n.bnc,00088452
audience.n.bnc,00089262
audience.n.bnc,00090798
audience.n.bnc,00090815
audience.n.bnc,00091157
audience.n.bnc,00091225
audience.n.bnc,00091299
audience.n.bnc,00091302
audience.n.bnc,00091303
audience.n.bnc,00091304
audience.n.bnc,00091307
audience.n.bnc,00091331
audience.n.bnc,00091382
audience.n.bnc,00093574
audience.n.bnc,00093620
audience.n.bnc,00095528
audience.n.bnc,00095618
audience.n.bnc,00096265
audience.n.bnc,00096955
audience.n.bnc,00096995
audience.n.bnc,00097046
audience.n.bnc,00097063
audience.n.bnc,00097070
audience.n.bnc,00097241
audience.n.bnc,00097271
audience.n.bnc,00097275
audience.n.bnc,00098381
audience.n.bnc,00100457
audience.n.bnc,00100464
audience.n.bnc,00100474
audience.n.bnc,00100478
audience.n.bnc,00100485
audience.n.bnc,00100553
audience.n.bnc,00102940
audience.n.bnc,00103345
audience.n.bnc,00103387
audience.n.bnc,00103552
audience.n.bnc,00104517
audience.n.bnc,00105176
audience.n.bnc,00105358
audience.n.bnc,00105542
audience.n.bnc,00106735
audience.n.bnc,00106742
audience.n.bnc,00107874
audience.n.bnc,00108599
audience.n.bnc,00110172
audience.n.bnc,00110173
audience.n.bnc,00110176
audience.n.bnc,00111716
audience.n.bnc,00111789
audience.n.bnc,00114789
audience.n.bnc,00115465
audience.n.bnc,00115500
audience.n.bnc,00115531
audience.n.bnc,00116759
audience.n.bnc,00116760
audience.n.bnc,00117330
audience.n.bnc,00119963
audience.n.bnc,00121438
audience.n.bnc,00126481
audience.n.bnc,00126494
audience.n.bnc,00126531
audience.n.bnc,00126538
audience.n.bnc,00126659
audience.n.bnc,00127344
audience.n.bnc,00128653
audience.n.bnc,00128815
audience.n.bnc,00129792
audience.n.bnc,00132491
audience.n.bnc,00136110
audience.n.bnc,00136163
audience.n.bnc,00136181
audience.n.bnc,00136283
audience.n.bnc,00136345
audience.n.bnc,00136387
audience.n.bnc,00136837
audience.n.bnc,00137172
bank.n.bnc,00000714
bank.n.bnc,00000823
bank.n.bnc,00006127
bank.n.bnc,00008198
bank.n.bnc,00013495
bank.n.bnc,00013595
bank.n.bnc,00014881
bank.n.bnc,00014896
bank.n.bnc,00023510
bank.n.bnc,00024101
bank.n.bnc,00026260
bank.n.bnc,00026897
bank.n.bnc,00026900
bank.n.bnc,00026904
bank.n.bnc,00026907
bank.n.bnc,00026945
bank.n.bnc,00026964
bank.n.bnc,00026992
bank.n.bnc,00028913
bank.n.bnc,00029976
bank.n.bnc,00033185
bank.n.bnc,00036092
bank.n.bnc,00036502
bank.n.bnc,00036799
bank.n.bnc,00036823
bank.n.bnc,00039077
bank.n.bnc,00041729
bank.n.bnc,00047460
